Epoch number,Epoch spec length,Average test loss,Average train loss
74,897,0.5709503293037415,0.5490465760231018
75,1009,0.45413878560066223,0.6792494654655457
76,817,0.4254099726676941,0.48187243938446045
77,849,0.39078018069267273,0.5042951107025146
78,1105,0.42009443044662476,0.6627044081687927
79,961,0.6934106349945068,0.6032236814498901
80,1025,0.3483019471168518,0.5254323482513428
81,1009,0.5504814982414246,0.5303624868392944
82,1057,0.5950391888618469,0.6640527844429016
83,1073,0.46425336599349976,0.6314412355422974
84,945,0.3544624149799347,0.5066229104995728
85,833,0.341742604970932,0.5689487457275391
86,833,0.5047106146812439,0.5354335308074951
87,1073,0.5239535570144653,0.5835976600646973
88,961,0.45586222410202026,0.5350417494773865
89,1089,0.4733631908893585,0.41759559512138367
90,1105,0.5511910319328308,0.5382034182548523
91,865,0.5668113827705383,0.6239044070243835
92,1025,0.6235021948814392,0.7386236786842346
93,1025,0.41308528184890747,0.5305348634719849
94,1089,0.4054817855358124,0.6998925805091858
95,833,0.324236124753952,0.5348618626594543
96,897,0.48249149322509766,0.6702429056167603
97,881,0.7171663045883179,0.568827748298645
98,977,0.45616793632507324,0.606938898563385
99,1041,0.5907834768295288,0.7276444435119629
100,817,0.5979238152503967,0.5013339519500732
101,977,0.3444720506668091,0.570960283279419
102,977,0.5875653028488159,0.6401516199111938
103,913,0.3937305212020874,0.6737397909164429
104,961,0.5206892490386963,0.697791576385498
105,961,0.39635422825813293,0.5398315191268921
106,961,0.5694978833198547,0.5956152081489563
107,929,0.46339336037635803,0.6812811493873596
108,929,0.5588437914848328,0.5500463843345642
109,1105,0.5752065777778625,0.5841878056526184
110,881,0.5511762499809265,0.48733678460121155
111,945,0.37906840443611145,0.5663325190544128
112,1073,0.3919302821159363,0.5405725836753845
113,929,0.3928290903568268,0.4060651957988739
114,977,0.637058675289154,0.6560240387916565
115,945,0.42251649498939514,0.4876273572444916
116,833,0.476330429315567,0.5314151048660278
117,881,0.5415160059928894,0.4919525682926178
118,817,0.5473286509513855,0.7351178526878357
119,993,0.4954211413860321,0.5181767344474792
120,1025,0.37287193536758423,0.541337788105011
121,961,0.4352145493030548,0.6572481393814087
122,833,0.6865036487579346,0.6130265593528748
123,1105,0.4112469553947449,0.7379671335220337
124,801,0.4765557646751404,0.6296313405036926
125,1009,0.3303835988044739,0.4745620787143707
126,1073,0.4280882775783539,0.5410971641540527
127,897,0.3269098103046417,0.41801217198371887
128,1009,0.47769567370414734,0.502311646938324
129,833,0.5408241748809814,0.6907302141189575
130,833,0.5458486676216125,0.57218998670578
131,945,0.5883029699325562,0.558219313621521
132,977,0.30010056495666504,0.4958238899707794
133,977,0.45844578742980957,0.6956515312194824
134,913,0.4996415972709656,0.6293383836746216
135,1025,0.3921125531196594,0.6023260354995728
136,945,0.4133842885494232,0.5261421799659729
137,929,0.44603782892227173,0.5474355220794678
138,913,0.5562410354614258,0.4933326840400696
139,913,0.4839188754558563,0.767076849937439
140,913,0.49865439534187317,0.636785089969635
141,945,0.3040958642959595,0.584374189376831
142,1089,0.37709125876426697,0.6062523722648621
143,1041,0.5512711405754089,0.5537131428718567
144,1089,0.4045545160770416,0.5693758130073547
145,993,0.37305742502212524,0.6444991230964661
146,801,0.18754033744335175,0.6066487431526184
147,1057,0.35766199231147766,0.6148775219917297
148,1089,0.358174592256546,0.4328151047229767
149,1009,0.3433176279067993,0.5550249814987183
150,1025,0.47197452187538147,0.6012514233589172
151,913,0.4191758930683136,0.5319005846977234
152,1105,0.36334338784217834,0.4877026081085205
153,1105,0.3964031934738159,0.45499348640441895
154,1025,0.3931288421154022,0.4935166537761688
155,1041,0.48441654443740845,0.5226742029190063
156,865,0.3127691149711609,0.5800487995147705
157,1105,0.49234825372695923,0.4865514039993286
158,897,0.4266827404499054,0.4855404496192932
159,1041,0.3577962815761566,0.6041117310523987
160,1089,0.4375293552875519,0.5862239599227905
161,865,0.4366818368434906,0.5664985775947571
162,945,0.28154343366622925,0.6148191094398499
163,993,0.3087361454963684,0.4959278106689453
164,833,0.44107794761657715,0.510790228843689
165,1009,0.3404976427555084,0.4847777783870697
166,1009,0.49230316281318665,0.6747156381607056
167,945,0.44187289476394653,0.5556103587150574
168,833,0.41501691937446594,0.48174765706062317
169,897,0.513405978679657,0.42245373129844666
170,817,0.3871690332889557,0.4828185439109802
171,945,0.3285863697528839,0.6823756098747253
172,1041,0.29474860429763794,0.5219188928604126
173,929,0.6887652277946472,0.580567479133606
174,929,0.4204401671886444,0.509624183177948
175,1057,0.41616329550743103,0.4517870247364044
176,865,0.3875351548194885,0.4990310072898865
177,865,0.43156343698501587,0.5301436185836792
178,1057,0.3332292437553406,0.5368258953094482
179,961,0.4761495888233185,0.4787415564060211
